	Eprime.Level	Eprime.LevelName	Eprime.Basename	Eprime.FrameNumber	Procedure	Running	VersionPersist	LevelName	Experiment	SessionDate	SessionTime	SessionStartDateTimeUtc	RuntimeVersion	ResearcherID	Subject	Session	Group	Name	Age	Sex	Recznosc	DataFile.Basename	RandomSeed	Display.RefreshRate	proszenie	planowanie	zrozumienie	wykonanie	WordList	kobieta_S1	mezczyzna_S1	kobieta_S2	mezczyzna_S2	kobieta_S3	mezczyzna_S3	kobieta_S4	mezczyzna_S4	Cycle	Block	Sample	Instructions3.RESP	Instructions4.RESP	Instructions5.RESP	TargetTraining	TrCorrectResp	TrWaitTime	TrPosit	Prime	Target	Resp	Effect	ChoiceType	CorrectRespon	TrialType	WaitTime	Posit	Prime.OnsetDelay	Prime.OnsetTime	Prime.DurationError	Prime.PreRelease	Prime.Duration	Prime.StartTime	Prime.OffsetTime	Prime.FinishTime	Prime.TimingMode	Prime.CustomOnsetTime	Prime.CustomOffsetTime	Prime.ActionDelay	Prime.ActionTime	Prime.TargetOffsetTime	Prime.TargetOnsetTime	Prime.PendingInputMasks	Prime.OffsetDelay	Prime.OnsetToOnsetTime	TargetSlide.OnsetDelay	TargetSlide.OnsetTime	TargetSlide.DurationError	TargetSlide.RTTime	TargetSlide.ACC	TargetSlide.RT	TargetSlide.RESP	TargetSlide.CRESP	TargetSlide.OnsetToOnsetTime	RespWin.OnsetDelay	RespWin.OnsetTime	RespWin.DurationError	RespWin.RTTime	RespWin.ACC	RespWin.RT	RespWin.RESP	RespWin.CRESP	RespWin.OnsetToOnsetTime	Fixation2.OnsetDelay	Fixation2.OnsetTime	Fixation2.DurationError	Fixation2.OnsetToOnsetTime	NeutralPrimeList1	PrimeChoice	kol1	kol2	kol3	kol4	kol5	kol6	ErrorText	OverallRT	GoalRespInd1	GoalRespName1	GoalRespInd2	GoalRespName2	GoalRespInd3	GoalRespName3	GoalRespInd4	GoalRespName4	GoalRespInd5	GoalRespName5	GoalRespInd6	GoalRespName6	TBox1	TBox2	TBox3	TBox4	TBox5	TBox6	PracticeMode	BlockNumber	NextBlock0.RESP	NextBlock.RESP	StudioVersion	ExperimentVersion
284	3	TrialList1_4	1 ver1_main_procedure-3-1	284	TrialProc1	TrialList1																																2	5	119								prime_right.png	target_right.png	right	color_red.png	Cued	l	comp	150	25	1	1197614	0	-1	13	1196115	1197614	1197615	0	0	0	0	1197614	1197614	1197613	0	0	20	3	1197664	-999999	1197804	1	140	l	l	0	0	0	0	0	0	0			0	10	1197814	-1	161																																		
285	3	TrialList1_3	1 ver1_main_procedure-3-1	285	TrialProc1	TrialList1																																2	5	120								prime_right.png	target_left.png	left	color_blue.png	Cued	d	incomp	150	75	1	1199786	0	-1	13	1198287	1199786	1199786	0	0	0	0	1199786	1199786	1199785	0	0	20	3	1199836	-999999	1200060	1	224	d	d	0	0	0	0	0	0	0			0	16	1200076	-1	160																																		
286	3	TrialList1_4	1 ver1_main_procedure-3-1	286	TrialProc1	TrialList1																																2	5	121								prime_right.png	target_right.png	right	color_red.png	Cued	l	comp	150	25	1	1202047	0	-1	13	1200548	1202047	1202047	0	0	0	0	1202047	1202047	1202046	0	0	20	3	1202097	-999999	1202308	1	211	l	l	0	0	0	0	0	0	0			0	9	1202317	-1	160																																		
287	3	TrialList1_4	1 ver1_main_procedure-3-1	287	TrialProc1	TrialList1																																2	5	122								prime_right.png	target_right.png	right		Cued	l	comp	450	25	1	1204288	0	-1	13	1202789	1204288	1204288	0	0	0	0	1204288	1204288	1204287	0	0	20	3	1204338	-999999	1204556	0	218	d	l	0	0	0	0	0	0	0			0	12	1204568	-1	461																																		
288	3	TrialList1_6	1 ver1_main_procedure-3-1	288	TrialProc1	TrialList1																																2	5	123								prime_left.png	target_right.png	right	color_yellow.png	Cued	l	incomp	300	25	1	1206840	0	-1	13	1205341	1206840	1206840	0	0	0	0	1206840	1206840	1206839	0	0	20	3	1206890	-999999	1207036	1	146	l	l	0	0	0	0	0	0	0			0	14	1207050	-1	310																																		
289	3	TrialList1_12	1 ver1_main_procedure-3-1	289	TrialProc1	TrialList1																																2	5	124								prime_left.png	target_both.png	right	color_purple.png	Free	dl	incomp	300	25	1	1209171	0	-1	13	1207672	1209171	1209171	0	0	0	0	1209171	1209171	1209170	0	0	20	3	1209221	-999999	1209404	0	183	d	dl	0	0	0	0	0	0	0			0	7	1209411	-1	310																																		
290	3	TrialList1_5	1 ver1_main_procedure-3-1	290	TrialProc1	TrialList1																																2	5	125								prime_left.png	target_right.png	right	color_orange.png	Cued	l	neut	450	75	1	1211533	0	-1	13	1210033	1211533	1211533	0	0	0	0	1211533	1211533	1211532	0	0	20	3	1211583	-1	1211956	1	373	l	l	260	10	1211843	0	0	0	0			-1211843	7	1211963	-1	460	1	prime_left.png																																
291	3	TrialList1_3	1 ver1_main_procedure-3-1	291	TrialProc1	TrialList1																																2	5	126								prime_right.png	target_left.png	left		Cued	d	incomp	150	25	1	1214234	0	-1	13	1212735	1214234	1214234	0	0	0	0	1214234	1214234	1214233	0	0	20	3	1214284	-999999	1214508	0	224	l	d	0	0	0	0	0	0	0			0	6	1214514	-1	160																																		
292	3	TrialList1_12	1 ver1_main_procedure-3-1	292	TrialProc1	TrialList1																																2	5	127								prime_left.png	target_both.png	right	color_purple.png	Free	dl	incomp	450	75	0	1216485	1	-1	13	1214986	1216486	1216486	0	0	0	0	1216485	1216485	1216485	0	1	20	3	1216535	-1	1216804	0	269	d	dl	261	11	1216796	0	0	0	0			-1216796	12	1216816	-1	460																																		
293	3	TrialList1_5	1 ver1_main_procedure-3-1	293	TrialProc1	TrialList1																																2	5	128								prime_right.png	target_right.png	right	color_orange.png	Cued	l	neut	150	25	1	1219087	0	-1	13	1217588	1219087	1219087	0	0	0	0	1219087	1219087	1219086	0	0	20	3	1219137	-1	1219444	1	307	l	l	260	10	1219397	0	0	0	0			-1219397	13	1219457	-1	160	2	prime_right.png																																
294	3	TrialList1_5	1 ver1_main_procedure-3-1	294	TrialProc1	TrialList1																																2	5	129								prime_left.png	target_right.png	right	color_orange.png	Cued	l	neut	300	25	1	1221428	0	-1	13	1219929	1221428	1221428	0	0	0	0	1221428	1221428	1221427	0	0	20	3	1221478	-1	1221796	1	318	l	l	261	11	1221739	0	0	0	0			-1221739	12	1221809	-1	310	1	prime_left.png																																
295	3	TrialList1_4	1 ver1_main_procedure-3-1	295	TrialProc1	TrialList1																																2	5	130								prime_right.png	target_right.png	right	color_red.png	Cued	l	comp	450	25	1	1223930	0	-1	13	1222431	1223930	1223930	0	0	0	0	1223930	1223930	1223929	0	0	20	3	1223980	-999999	1224020	1	40	l	l	0	0	0	0	0	0	0			0	9	1224030	-1	460																																		
296	3	TrialList1_1	1 ver1_main_procedure-3-1	296	TrialProc1	TrialList1																																2	5	131								prime_left.png	target_left.png	left		Cued	d	comp	450	25	1	1226301	0	-1	13	1224802	1226301	1226301	0	0	0	0	1226301	1226301	1226300	0	0	20	3	1226351	-999999	1226572	0	221	l	d	0	0	0	0	0	0	0			0	8	1226581	-1	461																																		
297	3	TrialList1_1	1 ver1_main_procedure-3-1	297	TrialProc1	TrialList1																																2	5	132								prime_left.png	target_left.png	left		Cued	d	comp	450	25	1	1228853	0	-1	13	1227354	1228853	1228853	0	0	0	0	1228853	1228853	1228852	0	0	20	3	1228903	-999999	1228996	0	93	l	d	0	0	0	0	0	0	0			0	6	1229003	-1	460																																		
298	3	TrialList1_1	1 ver1_main_procedure-3-1	298	TrialProc1	TrialList1																																2	5	133								prime_left.png	target_left.png	left		Cued	d	comp	300	25	1	1231274	0	-1	13	1229775	1231274	1231274	0	0	0	0	1231274	1231274	1231273	0	0	20	3	1231324	-999999	1231460	0	136	l	d	0	0	0	0	0	0	0			0	13	1231474	-1	310																																		
299	3	TrialList1_4	1 ver1_main_procedure-3-1	299	TrialProc1	TrialList1																																2	5	134								prime_right.png	target_right.png	right		Cued	l	comp	450	25	1	1233596	0	-1	13	1232096	1233596	1233596	0	0	0	0	1233596	1233596	1233595	0	0	19	3	1233645	-999999	1233724	0	79	d	l	0	0	0	0	0	0	0			0	11	1233736	-1	460																																		
300	3	TrialList1_6	1 ver1_main_procedure-3-1	300	TrialProc1	TrialList1																																2	5	135								prime_left.png	target_right.png	right	color_yellow.png	Cued	l	incomp	300	75	1	1236007	0	-1	13	1234508	1236007	1236007	0	0	0	0	1236007	1236007	1236006	0	0	20	3	1236057	-1	1236476	1	419	l	l	260	10	1236317	0	0	0	0			-1236317	10	1236487	-1	310																																		
301	3	TrialList1_3	1 ver1_main_procedure-3-1	301	TrialProc1	TrialList1																																2	5	136								prime_right.png	target_left.png	left	color_blue.png	Cued	d	incomp	450	25	0	1238608	1	-1	13	1237109	1238609	1238609	0	0	0	0	1238608	1238608	1238608	0	1	20	3	1238658	-1	1238964	1	306	d	d	261	11	1238919	0	0	0	0			-1238919	14	1238979	-1	460																																		
302	3	TrialList1_5	1 ver1_main_procedure-3-1	302	TrialProc1	TrialList1																																2	5	137								prime_right.png	target_right.png	right	color_orange.png	Cued	l	neut	450	75	1	1241250	0	-1	13	1239751	1241250	1241250	0	0	0	0	1241250	1241250	1241249	0	0	20	3	1241300	-1	1241868	1	568	l	l	260	10	1241560	0	0	0	0			-1241560	11	1241880	-1	461	2	prime_right.png																																
303	3	TrialList1_8	1 ver1_main_procedure-3-1	303	TrialProc1	TrialList1																																2	5	138								prime_left.png	target_both.png	left	color_orange.png	Free	dl	neut	450	25	1	1244152	0	-1	13	1242653	1244152	1244152	0	0	0	0	1244152	1244152	1244151	0	0	20	3	1244202	-999999	1244396	0	194	l	dl	0	0	0	0	0	0	0			0	15	1244412	-1	460	1	prime_left.png																																
304	3	TrialList1_5	1 ver1_main_procedure-3-1	304	TrialProc1	TrialList1																																2	5	139								prime_right.png	target_right.png	right	color_orange.png	Cued	l	neut	300	75	1	1246683	0	-1	13	1245184	1246683	1246683	0	0	0	0	1246683	1246683	1246682	0	0	20	3	1246733	-1	1247060	1	327	l	l	260	10	1246993	0	0	0	0			-1246993	12	1247073	-1	311	2	prime_right.png																																
305	3	TrialList1_1	1 ver1_main_procedure-3-1	305	TrialProc1	TrialList1																																2	5	140								prime_left.png	target_left.png	left	color_purple.png	Cued	d	comp	150	75	1	1249195	0	-1	13	1247696	1249195	1249195	0	0	0	0	1249195	1249195	1249194	0	0	20	3	1249245	-1	1249548	1	303	d	d	260	10	1249505	0	0	0	0			-1249505	6	1249555	-1	160																																		
306	3	TrialList1_6	1 ver1_main_procedure-3-1	306	TrialProc1	TrialList1																																2	5	141								prime_left.png	target_right.png	right	color_yellow.png	Cued	l	incomp	450	25	1	1251526	0	-1	13	1250027	1251526	1251526	0	0	0	0	1251526	1251526	1251525	0	0	20	3	1251576	-1	1251916	1	340	l	l	260	10	1251836	0	0	0	0			-1251836	9	1251926	-1	461																																		
307	3	TrialList1_4	1 ver1_main_procedure-3-1	307	TrialProc1	TrialList1																																2	5	142								prime_right.png	target_right.png	right	color_red.png	Cued	l	comp	300	25	1	1254198	0	-1	13	1252698	1254198	1254198	0	0	0	0	1254198	1254198	1254197	0	0	20	3	1254248	-999999	1254428	1	180	l	l	0	0	0	0	0	0	0			0	9	1254438	-1	310																																		
308	3	TrialList1_5	1 ver1_main_procedure-3-1	308	TrialProc1	TrialList1																																2	5	143								prime_left.png	target_right.png	right		Cued	l	neut	150	75	1	1256559	0	-1	13	1255060	1256559	1256559	0	0	0	0	1256559	1256559	1256558	0	0	20	3	1256609	-999999	1256748	0	139	d	l	0	0	0	0	0	0	0			0	10	1256759	-1	160	1	prime_left.png																																
309	3	TrialList1_3	1 ver1_main_procedure-3-1	309	TrialProc1	TrialList1																																2	5	144								prime_right.png	target_left.png	left		Cued	d	incomp	450	25	1	1258730	1	-1	13	1257231	1258731	1258731	0	0	0	0	1258730	1258730	1258729	0	1	20	3	1258780	-1	1259068	0	288	l	d	260	10	1259040	1	0	0	0			-1259040	11	1259080	-1	461																																		
310	3	Ocena_1	1 ver1_main_procedure-3-1	310	DragProc	Ocena																																4	5	7																																																											color_yellow.png	color_green.png	color_orange.png	color_blue.png	color_purple.png	color_red.png		9304	1	color_yellow.png	2	color_green.png	4	color_blue.png	5	color_purple.png	3	color_orange.png	6	color_red.png												
311	3	Ocena_2	1 ver1_main_procedure-3-1	311	EnterProc	Ocena																																4	5	8																																																																				color_yellow.png		color_green.png		color_blue.png		color_purple.png		color_orange.png		color_red.png	50	55	60	65	70	75						
312	2	BlockList_2	1 ver1_main_procedure-3-1	312	BlockProc1	BlockList																																1	5	4																																																																																					no		{SPACE}	d		
313	3	TrialList2_1	1 ver1_main_procedure-3-1	313	TrialProc1	TrialList2																																3	6	145								prime_left.png	target_left.png	left	color_green.png	Cued	d	comp	450	25	1	1298744	0	-1	13	1297245	1298744	1298744	0	0	0	0	1298744	1298744	1298743	0	0	20	3	1298794	-1	1299101	1	307	d	d	260	10	1299054	0	0	0	0			-1299054	13	1299114	-1	460																																		
314	3	TrialList2_6	1 ver1_main_procedure-3-1	314	TrialProc1	TrialList2																																3	6	146								prime_left.png	target_right.png	right	color_orange.png	Cued	l	incomp	450	25	1	1301385	0	-1	13	1299886	1301385	1301385	0	0	0	0	1301385	1301385	1301384	0	0	20	3	1301435	-1	1301701	1	266	l	l	260	10	1301695	1	0	0	0			-1301695	13	1301715	-1	461																																		
315	3	TrialList2_11	1 ver1_main_procedure-3-1	315	TrialProc1	TrialList2																																3	6	147								prime_right.png	target_both.png	right	color_blue.png	Free	dl	neut	150	25	1	1303987	0	-1	13	1302488	1303987	1303987	0	0	0	0	1303987	1303987	1303986	0	0	20	3	1304037	-1	1304333	0	296	l	dl	260	10	1304297	0	0	0	0			-1304297	13	1304347	-1	160	2	prime_right.png																																
316	3	TrialList2_8	1 ver1_main_procedure-3-1	316	TrialProc1	TrialList2																																3	6	148								prime_left.png	target_both.png	left	color_blue.png	Free	dl	neut	450	25	1	1306318	0	-1	13	1304819	1306318	1306318	0	0	0	0	1306318	1306318	1306317	0	0	20	3	1306368	-1	1306709	0	341	l	dl	260	10	1306628	1	0	0	0			-1306628	8	1306718	-1	461	1	prime_left.png																																
317	3	TrialList2_5	1 ver1_main_procedure-3-1	317	TrialProc1	TrialList2																																3	6	149								prime_right.png	target_right.png	right	color_blue.png	Cued	l	neut	300	75	1	1308990	0	-1	13	1307491	1308990	1308990	0	0	0	0	1308990	1308990	1308989	0	0	20	3	1309040	-1	1309493	1	453	l	l	260	10	1309300	0	0	0	0			-1309300	6	1309500	-1	310	2	prime_right.png																																
318	3	TrialList2_9	1 ver1_main_procedure-3-1	318	TrialProc1	TrialList2																																3	6	150								prime_right.png	target_both.png	left	color_yellow.png	Free	dl	incomp	300	25	1	1311621	0	-1	13	1310122	1311621	1311621	0	0	0	0	1311621	1311621	1311620	0	0	20	3	1311671	-1	1311957	0	286	l	dl	260	10	1311931	1	0	0	0			-1311931	14	1311972	-1	310																																		
319	3	TrialList2_9	1 ver1_main_procedure-3-1	319	TrialProc1	TrialList2																																3	6	151								prime_right.png	target_both.png	left	color_yellow.png	Free	dl	incomp	150	25	1	1314093	0	-1	13	1312594	1314093	1314093	0	0	0	0	1314093	1314093	1314092	0	0	20	3	1314143	-1	1314477	0	334	l	dl	260	10	1314403	0	0	0	0			-1314403	5	1314483	-1	160																																		
320	3	TrialList2_7	1 ver1_main_procedure-3-1	320	TrialProc1	TrialList2																																3	6	152								prime_left.png	target_both.png	left	color_orange.png	Free	dl	comp	150	25	1	1316454	0	-1	13	1314955	1316454	1316454	0	0	0	0	1316454	1316454	1316453	0	0	20	3	1316504	-1	1316813	0	309	l	dl	260	10	1316764	0	0	0	0			-1316764	10	1316824	-1	160																																		
321	3	TrialList2_10	1 ver1_main_procedure-3-1	321	TrialProc1	TrialList2																																3	6	153								prime_right.png	target_both.png	right	color_yellow.png	Free	dl	comp	450	25	1	1318796	0	-1	13	1317296	1318796	1318796	0	0	0	0	1318796	1318796	1318795	0	0	20	3	1318846	-999999	1319013	0	167	l	dl	0	0	0	0	0	0	0			0	12	1319026	-1	460																																		
322	3	TrialList2_5	1 ver1_main_procedure-3-1	322	TrialProc1	TrialList2																																3	6	154								prime_left.png	target_right.png	right	color_blue.png	Cued	l	neut	300	75	1	1321297	0	-1	13	1319798	1321297	1321297	0	0	0	0	1321297	1321297	1321296	0	0	20	3	1321347	-999999	1321493	1	146	l	l	0	0	0	0	0	0	0			0	13	1321507	-1	310	1	prime_left.png																																
323	3	TrialList2_6	1 ver1_main_procedure-3-1	323	TrialProc1	TrialList2																																3	6	155								prime_left.png	target_right.png	right	color_orange.png	Cued	l	incomp	300	75	1	1323628	0	-1	13	1322129	1323628	1323629	0	0	0	0	1323628	1323628	1323627	0	0	20	3	1323678	-1	1324005	1	327	l	l	261	11	1323939	0	0	0	0			-1323939	13	1324019	-1	310																																		
324	3	TrialList2_9	1 ver1_main_procedure-3-1	324	TrialProc1	TrialList2																																3	6	156								prime_right.png	target_both.png	left	color_yellow.png	Free	dl	incomp	150	75	1	1326140	0	-1	13	1324641	1326140	1326140	0	0	0	0	1326140	1326140	1326139	0	0	20	3	1326190	-999999	1326437	0	247	l	dl	0	0	0	0	0	0	0			0	12	1326450	-1	160																																		
325	3	TrialList2_8	1 ver1_main_procedure-3-1	325	TrialProc1	TrialList2																																3	6	157								prime_right.png	target_both.png	left	color_blue.png	Free	dl	neut	150	25	1	1328421	0	-1	13	1326922	1328421	1328421	0	0	0	0	1328421	1328421	1328420	0	0	20	3	1328471	-1	1328757	0	286	l	dl	260	10	1328731	0	0	0	0			-1328731	13	1328771	-1	161	2	prime_right.png																																
326	3	TrialList2_7	1 ver1_main_procedure-3-1	326	TrialProc1	TrialList2																																3	6	158								prime_left.png	target_both.png	left	color_orange.png	Free	dl	comp	450	75	1	1330743	0	-1	13	1329243	1330743	1330743	0	0	0	0	1330743	1330743	1330742	0	0	20	3	1330793	-999999	1330981	0	188	l	dl	0	0	0	0	0	0	0			0	11	1330993	-1	460																																		
327	3	TrialList2_3	1 ver1_main_procedure-3-1	327	TrialProc1	TrialList2																																3	6	159								prime_right.png	target_left.png	left	color_purple.png	Cued	d	incomp	450	75	1	1333264	0	-1	13	1331765	1333264	1333264	0	0	0	0	1333264	1333264	1333263	0	0	20	3	1333314	-999999	1333461	1	147	d	d	0	0	0	0	0	0	0			0	12	1333474	-1	460																																		
328	3	TrialList2_12	1 ver1_main_procedure-3-1	328	TrialProc1	TrialList2																																3	6	160								prime_left.png	target_both.png	right	color_orange.png	Free	dl	incomp	150	75	0	1335745	1	-1	13	1334246	1335746	1335746	0	0	0	1	1335746	1335745	1335745	0	1	20	4	1335796	-1	1336237	0	441	l	dl	260	10	1336056	0	0	0	0			-1336056	8	1336246	-1	160																																		
329	3	TrialList2_9	1 ver1_main_procedure-3-1	329	TrialProc1	TrialList2																																3	6	161								prime_right.png	target_both.png	left	color_yellow.png	Free	dl	incomp	450	25	1	1338217	0	-1	13	1336718	1338217	1338217	0	0	0	0	1338217	1338217	1338216	0	0	20	3	1338267	-1	1338565	0	298	l	dl	260	10	1338527	0	0	0	0			-1338527	11	1338577	-1	460																																		
330	3	TrialList2_10	1 ver1_main_procedure-3-1	330	TrialProc1	TrialList2																																3	6	162								prime_right.png	target_both.png	right	color_yellow.png	Free	dl	comp	450	25	0	1340848	1	-1	13	1339349	1340849	1340849	0	0	0	1	1340849	1340848	1340848	0	1	20	4	1340899	-999999	1341109	0	210	l	dl	0	0	0	0	0	0	0			0	9	1341119	-1	460																																		
331	3	TrialList2_11	1 ver1_main_procedure-3-1	331	TrialProc1	TrialList2																																3	6	163								prime_left.png	target_both.png	right	color_blue.png	Free	dl	neut	450	25	1	1343390	0	-1	13	1341891	1343390	1343390	0	0	0	0	1343390	1343390	1343389	0	0	20	3	1343440	-999999	1343645	0	205	l	dl	0	0	0	0	0	0	0			0	14	1343660	-1	460	1	prime_left.png																																
332	3	TrialList2_9	1 ver1_main_procedure-3-1	332	TrialProc1	TrialList2																																3	6	164								prime_right.png	target_both.png	left	color_yellow.png	Free	dl	incomp	150	75	1	1345932	0	-1	13	1344432	1345932	1345932	0	0	0	0	1345932	1345932	1345931	0	0	19	3	1345981	-999999	1346125	0	144	l	dl	0	0	0	0	0	0	0			0	16	1346142	-1	160																																		
333	3	TrialList2_10	1 ver1_main_procedure-3-1	333	TrialProc1	TrialList2																																3	6	165								prime_right.png	target_both.png	right	color_yellow.png	Free	dl	comp	450	25	1	1348113	0	-1	13	1346614	1348113	1348113	0	0	0	0	1348113	1348113	1348112	0	0	20	3	1348163	-1	1348525	0	362	l	dl	260	10	1348423	0	0	0	0			-1348423	7	1348533	-1	460																																		
334	3	TrialList2_2	1 ver1_main_procedure-3-1	334	TrialProc1	TrialList2																																3	6	166								prime_right.png	target_left.png	left	color_red.png	Cued	d	neut	450	25	1	1350804	0	-1	13	1349305	1350804	1350804	0	0	0	0	1350804	1350804	1350803	0	0	20	3	1350854	-999999	1350973	1	119	d	d	0	0	0	0	0	0	0			0	11	1350985	-1	460	2	prime_right.png																																
335	3	TrialList2_10	1 ver1_main_procedure-3-1	335	TrialProc1	TrialList2																																3	6	167								prime_right.png	target_both.png	right	color_yellow.png	Free	dl	comp	450	25	1	1353256	0	-1	13	1351757	1353256	1353256	0	0	0	0	1353256	1353256	1353255	0	0	20	3	1353306	-1	1353670	0	364	l	dl	260	10	1353566	0	0	0	0			-1353566	6	1353676	-1	460																																		
336	3	TrialList2_11	1 ver1_main_procedure-3-1	336	TrialProc1	TrialList2																																3	6	168								prime_left.png	target_both.png	right	color_blue.png	Free	dl	neut	150	25	1	1355947	0	-1	13	1354448	1355947	1355948	0	0	0	0	1355947	1355947	1355946	0	0	20	3	1355997	-1	1356254	0	257	l	dl	0	11	1356258	-999999	0	0	0			0	10	1356268	-1	160	1	prime_left.png																																
337	3	TrialList2_9	1 ver1_main_procedure-3-1	337	TrialProc1	TrialList2																																3	6	169								prime_right.png	target_both.png	left	color_yellow.png	Free	dl	incomp	150	75	1	1358239	0	-1	13	1356740	1358239	1358239	0	0	0	0	1358239	1358239	1358238	0	0	20	3	1358289	-1	1358598	0	309	l	dl	260	10	1358549	0	0	0	0			-1358549	11	1358609	-1	160																																		
338	3	TrialList2_6	1 ver1_main_procedure-3-1	338	TrialProc1	TrialList2																																3	6	170								prime_left.png	target_right.png	right	color_orange.png	Cued	l	incomp	300	75	1	1360580	0	-1	13	1359081	1360580	1360580	0	0	0	0	1360580	1360580	1360579	0	0	20	3	1360630	-1	1361022	1	392	l	l	260	10	1360890	0	0	0	0			-1360890	8	1361030	-1	310																																		
339	3	TrialList2_8	1 ver1_main_procedure-3-1	339	TrialProc1	TrialList2																																3	6	171								prime_right.png	target_both.png	left		Free	dl	neut	300	75	1	1363152	0	-1	13	1361652	1363152	1363152	0	0	0	0	1363152	1363152	1363151	0	0	20	3	1363202	-1	0	0	0		dl	260	10	1363462	0	0	0	0			1501	1	1364963	-1	310	2	prime_right.png																																
340	3	TrialList2_9	1 ver1_main_procedure-3-1	340	TrialProc1	TrialList2																																3	6	172								prime_right.png	target_both.png	left	color_yellow.png	Free	dl	incomp	150	75	1	1367084	0	-1	13	1365585	1367084	1367084	0	0	0	0	1367084	1367084	1367083	0	0	20	3	1367134	-999999	1367342	0	208	l	dl	0	0	0	0	0	0	0			0	12	1367354	-1	160																																		
341	3	TrialList2_10	1 ver1_main_procedure-3-1	341	TrialProc1	TrialList2																																3	6	173								prime_right.png	target_both.png	right	color_purple.png	Free	dl	comp	300	75	1	1369325	0	-1	13	1367826	1369325	1369326	0	0	0	0	1369325	1369325	1369324	0	0	20	3	1369375	-1	1369670	0	295	d	dl	260	10	1369635	1	0	0	0			-1369635	5	1369675	-1	311																																		
342	3	TrialList2_11	1 ver1_main_procedure-3-1	342	TrialProc1	TrialList2																																3	6	174								prime_left.png	target_both.png	right	color_blue.png	Free	dl	neut	300	25	1	1371797	0	-1	13	1370297	1371797	1371797	0	0	0	0	1371797	1371797	1371796	0	0	20	3	1371847	-1	1372966	0	1119	l	dl	260	10	1372107	0	0	0	0			-1372107	11	1372977	-1	311	1	prime_left.png																																
343	3	TrialList2_11	1 ver1_main_procedure-3-1	343	TrialProc1	TrialList2																																3	6	175								prime_right.png	target_both.png	right	color_blue.png	Free	dl	neut	300	75	1	1375099	0	-1	13	1373599	1375099	1375099	0	0	0	0	1375099	1375099	1375098	0	0	20	3	1375149	-999999	1375374	0	225	l	dl	0	0	0	0	0	0	0			0	15	1375389	-1	310	2	prime_right.png																																
344	3	TrialList2_12	1 ver1_main_procedure-3-1	344	TrialProc1	TrialList2																																3	6	176								prime_left.png	target_both.png	right	color_orange.png	Free	dl	incomp	150	25	1	1377510	0	-1	13	1376011	1377510	1377510	0	0	0	0	1377510	1377510	1377509	0	0	20	3	1377560	-999999	1377790	0	230	l	dl	0	0	0	0	0	0	0			0	10	1377800	-1	160																																		
345	3	TrialList2_10	1 ver1_main_procedure-3-1	345	TrialProc1	TrialList2																																3	6	177								prime_right.png	target_both.png	right	color_yellow.png	Free	dl	comp	150	75	1	1379771	0	-1	13	1378272	1379771	1379771	0	0	0	0	1379771	1379771	1379770	0	0	20	3	1379821	-999999	1380022	0	201	l	dl	0	0	0	0	0	0	0			0	10	1380032	-1	160																																		
346	3	TrialList2_12	1 ver1_main_procedure-3-1	346	TrialProc1	TrialList2																																3	6	178								prime_left.png	target_both.png	right	color_orange.png	Free	dl	incomp	150	75	1	1382003	0	-1	13	1380504	1382003	1382003	0	0	0	0	1382003	1382003	1382002	0	0	20	3	1382053	-1	1382446	0	393	l	dl	260	10	1382313	0	0	0	0			-1382313	6	1382453	-1	160																																		
347	3	TrialList2_12	1 ver1_main_procedure-3-1	347	TrialProc1	TrialList2																																3	6	179								prime_left.png	target_both.png	right	color_green.png	Free	dl	incomp	300	75	1	1384424	0	-1	13	1382925	1384424	1384424	0	0	0	0	1384424	1384424	1384423	0	0	20	3	1384474	-999999	1384686	0	212	d	dl	0	0	0	0	0	0	0			0	7	1384694	-1	310																																		
348	3	TrialList2_10	1 ver1_main_procedure-3-1	348	TrialProc1	TrialList2																																3	6	180								prime_right.png	target_both.png	right	color_yellow.png	Free	dl	comp	450	25	0	1386815	1	-1	13	1385316	1386816	1386816	0	0	0	1	1386816	1386815	1386815	0	1	20	3	1386865	-1	1387166	0	301	l	dl	261	11	1387126	0	0	0	0			-1387126	9	1387176	-1	460																																		
349	3	TrialList2_8	1 ver1_main_procedure-3-1	349	TrialProc1	TrialList2																																3	6	181								prime_left.png	target_both.png	left	color_blue.png	Free	dl	neut	300	25	1	1389447	0	-1	13	1387948	1389447	1389447	0	0	0	0	1389447	1389447	1389446	0	0	20	3	1389497	-999999	1389710	0	213	l	dl	0	0	0	0	0	0	0			0	6	1389717	-1	310	1	prime_left.png																																
350	3	TrialList2_1	1 ver1_main_procedure-3-1	350	TrialProc1	TrialList2																																3	6	182								prime_left.png	target_left.png	left		Cued	d	comp	450	25	1	1391839	0	-1	13	1390339	1391839	1391839	0	0	0	0	1391839	1391839	1391838	0	0	19	3	1391888	-1	1392246	0	358	l	d	261	11	1392149	0	0	0	0			-1392149	12	1392259	-1	460																																		
351	3	TrialList2_9	1 ver1_main_procedure-3-1	351	TrialProc1	TrialList2																																3	6	183								prime_right.png	target_both.png	left	color_purple.png	Free	dl	incomp	300	25	1	1394530	0	-1	13	1393031	1394530	1394530	0	0	0	0	1394530	1394530	1394529	0	0	20	3	1394580	-999999	1394654	0	74	d	dl	0	0	0	0	0	0	0			0	15	1394670	-1	310																																		
